transaction_id,customer_id,timestamp,amount,merchant_category,location,device_type,risk_score,flagged_for_review
TX_74DA8DF0150B,CUST_4AE376A7,2023-09-26 21:32:30,566.95,Cryptocurrency,"Los Angeles, CA",ATM,0.687,True
TX_9068CC2CF860,CUST_7B33F7FE,2025-08-03 16:09:50,799.87,Gambling,"Tehran, Iran",Mobile - iOS,0.769,True
TX_B6DFEFD934A6,CUST_E8730CC5,2022-04-07 18:58:20,11696.64,Wire Transfer,"Chicago, IL",Desktop - Mac,0.991,True
TX_2B3FE5D68DEB,CUST_47127222,2022-01-18 10:21:26,407.83,ATM Withdrawal,"Chicago, IL",Tablet - iOS,0.287,False
TX_9DAA2129870D,CUST_C107861A,2024-09-11 04:24:20,319.91,Money Transfer,"Phoenix, AZ",POS Terminal,0.458,False
TX_D300AD6D15C4,CUST_CCC33495,2024-02-11 12:29:02,2786.33,Cryptocurrency,"Fort Worth, TX",Tablet - iOS,0.346,False
TX_7F4299468BFB,CUST_559AB048,2024-11-29 07:40:48,1546.24,Wire Transfer,"Houston, TX",Web Browser,0.391,False
TX_205CD0685945,CUST_01CEB8E2,2025-02-19 11:48:52,864.67,Wire Transfer,"Boston, MA",Tablet - Android,0.547,False
TX_687BA252A40B,CUST_CF8DAC40,2025-06-12 19:04:28,1039.74,ATM Withdrawal,"Boston, MA",Desktop - Windows,0.169,False
TX_0C667DAD3205,CUST_F549198E,2022-02-23 13:39:59,620.68,Entertainment,"San Jose, CA",Mobile - iOS,0.15,False
TX_908D2DB8511F,CUST_6CDD2B88,2023-12-05 15:40:07,905.97,Travel,"Phoenix, AZ",Tablet - Android,0.067,False
TX_5D9ACCA22080,CUST_E45F825F,2023-03-04 15:14:03,726.3,Utilities,"San Antonio, TX",Mobile - Android,0.208,False
TX_E101321977CD,CUST_104D2149,2024-05-28 15:59:24,690.95,Restaurant,"Indianapolis, IN",Mobile - Android,0.151,False
TX_48C5DAF4D51B,CUST_5781F288,2023-07-19 21:22:37,600.43,Travel,"San Jose, CA",Web Browser,0.108,False
TX_1606E8CBD5E2,CUST_2298AB2C,2023-01-25 21:22:51,325.54,Gas Station,"Boston, MA",Mobile - Android,0.132,False
TX_9247A2EFCEA0,CUST_6BEA9A14,2022-06-18 07:54:39,144.57,Foreign Transaction,"Fort Worth, TX",Mobile - Android,0.129,False
TX_EEA77770F171,CUST_BBF93682,2022-09-08 12:00:06,3833.18,Wire Transfer,"Beijing, China",Desktop - Windows,0.683,True
TX_87B48148BCAF,CUST_BA2ABB53,2025-01-14 08:42:42,392.07,Cryptocurrency,"Boston, MA",ATM,0.358,False
TX_8A85CB246C6A,CUST_AC163EC8,2022-01-20 10:11:11,205.91,Entertainment,"Phoenix, AZ",Tablet - iOS,0.217,False
TX_64EB7F1B419F,CUST_C77CCDB2,2024-02-14 18:31:45,659.92,Restaurant,"Los Angeles, CA",Desktop - Windows,0.096,False
TX_3E0B15C6111A,CUST_93437EF3,2023-11-27 18:22:07,1231.28,Grocery,"Charlotte, NC",POS Terminal,0.279,False
TX_66E049414B28,CUST_978DFDC2,2022-03-29 09:38:05,224.37,Grocery,"Philadelphia, PA",Tablet - Android,0.062,False
TX_49D0D73F7D9F,CUST_05C2A053,2025-08-31 05:54:36,928.52,Grocery,"San Diego, CA",ATM,0.348,False
TX_F0C781EA45A6,CUST_F6AD2D0E,2022-10-21 12:00:15,503.94,Online Shopping,"San Diego, CA",Mobile - Android,0.081,False
TX_01EC221A0C09,CUST_197E7870,2025-07-03 19:57:18,49322.74,Money Transfer,"Seattle, WA",Desktop - Windows,0.887,True
TX_FAB9E14D3366,CUST_3045AF05,2023-06-11 14:30:52,1797.65,Utilities,"Philadelphia, PA",Mobile - iOS,0.15,False
TX_8404E68141CD,CUST_0ED28E48,2022-02-15 15:14:04,13309.22,Gambling,"San Jose, CA",POS Terminal,0.996,True
TX_C4F219D7FC9E,CUST_C24D11B2,2024-04-17 06:46:06,957.54,Travel,"Seattle, WA",Desktop - Mac,0.082,False
TX_619B8DE6948F,CUST_01CEB8E2,2023-05-09 03:58:28,496.6,Grocery,"Beijing, China",Desktop - Mac,0.484,False
TX_4D31C7893157,CUST_9D5631A5,2023-09-26 15:26:51,58557.86,Restaurant,"Dallas, TX",POS Terminal,0.633,True
TX_A6BF39D18F07,CUST_2E7BD5C6,2022-05-23 04:03:45,2995.91,Insurance,"Jacksonville, FL",Mobile - Android,0.352,False
TX_E3C21B4CE7F3,CUST_5C8F0162,2024-08-19 20:14:26,737.32,Money Transfer,"San Antonio, TX",Desktop - Mac,0.224,False
TX_D6F9222D9FB1,CUST_7F90DE26,2023-04-12 22:57:23,2397.38,Cryptocurrency,"Charlotte, NC",Tablet - iOS,0.657,True
TX_E84C5C0EF928,CUST_C3878356,2025-01-19 19:08:48,726.57,Wire Transfer,"San Antonio, TX",Mobile - Android,0.308,False
TX_CA34EF6CC48E,CUST_CB2F965B,2022-03-26 22:11:39,11215.29,Retail,"San Antonio, TX",Tablet - iOS,0.701,True
TX_4E58ECBEE377,CUST_0F3B10F1,2023-03-23 09:24:53,890.6,Travel,"Charlotte, NC",POS Terminal,0.087,False
TX_C1C2F0EAFF9E,CUST_36B967EE,2024-10-20 14:42:38,2274.64,Retail,"Houston, TX",Web Browser,0.243,False
TX_97E965730AEF,CUST_FAF80C28,2024-04-20 12:10:59,816.56,Insurance,"Phoenix, AZ",ATM,0.046,False
TX_DA2607BC31F4,CUST_0214E8BF,2023-04-26 22:40:25,190.72,Utilities,"New York, NY",Desktop - Windows,0.169,False
TX_4A7E2DD8C6EB,CUST_C1BDD7AC,2024-01-04 14:31:33,465.19,Insurance,"San Diego, CA",Tablet - Android,0.185,False
TX_C0F11C302474,CUST_62FE7960,2023-08-27 13:38:40,695.36,Foreign Transaction,"Seattle, WA",Tablet - Android,0.144,False
TX_5FCB947F9102,CUST_82D91F97,2024-03-20 23:01:42,578.79,Insurance,"San Diego, CA",Tablet - iOS,0.199,False
TX_EF1BDB27FD35,CUST_F6AD2D0E,2023-04-08 09:12:06,23.14,Insurance,"Jacksonville, FL",Mobile - iOS,0.015,False
TX_CCBA99B7E84D,CUST_2942EC54,2024-02-21 03:35:01,2732.87,Cryptocurrency,"Houston, TX",Desktop - Mac,0.605,True
TX_4F90C6E6F138,CUST_414BBB86,2023-02-12 09:46:35,4480.7,Gambling,"San Francisco, CA",Web Browser,0.692,True
TX_3E5131C14AE3,CUST_9176F860,2024-08-15 02:23:56,394.18,Travel,"Dallas, TX",Tablet - iOS,0.188,False
TX_B8948F05B9BA,CUST_C20D1006,2024-05-12 02:00:07,2812.36,Foreign Transaction,"New York, NY",Web Browser,0.259,False
TX_2B78761E5F64,CUST_CE765BC0,2023-08-22 19:42:45,105.99,Restaurant,"Seattle, WA",Tablet - Android,0.189,False
TX_556994855DA5,CUST_A4B46670,2024-10-29 09:16:41,1046.84,Retail,"Seattle, WA",Mobile - iOS,0.326,False
TX_33E10DC23AF3,CUST_35BF93AF,2022-07-21 18:07:33,1878.72,Healthcare,"Columbus, OH",Tablet - iOS,0.237,False
TX_E170DC16013D,CUST_3D9B23A3,2024-10-27 07:23:20,191.08,Utilities,"Austin, TX",Mobile - Android,0.043,False
TX_C0287F804BE6,CUST_CBBC36F9,2023-02-19 04:47:46,259.58,Entertainment,"New York, NY",Mobile - iOS,0.15,False
TX_01972A686802,CUST_7DA2EA62,2024-07-02 00:25:51,1521.38,Gambling,"New York, NY",Tablet - iOS,0.791,True
TX_7ED1CEB43CC5,CUST_BE3A428D,2024-11-28 08:47:33,93379.98,Gambling,"Seattle, WA",Tablet - iOS,0.996,True
TX_5484F9CDE85A,CUST_62FA31B2,2022-03-01 19:30:11,238.18,Jewelry,"Chicago, IL",Desktop - Mac,0.026,False
TX_47B93388B4A5,CUST_87DA80EA,2025-09-29 19:10:53,38.71,Cryptocurrency,"New York, NY",ATM,0.262,False
TX_92BF9B013380,CUST_702A6AD0,2025-05-22 17:08:36,829.82,Grocery,"Phoenix, AZ",Web Browser,0.116,False
TX_DEFF1AAA558C,CUST_3F0A1050,2023-05-29 20:05:13,507.33,Travel,"San Diego, CA",Desktop - Windows,0.156,False
TX_89F7905EF70F,CUST_035413D8,2025-06-29 16:48:34,475.52,Online Shopping,"Charlotte, NC",Tablet - Android,0.045,False
TX_F24D0F6BE760,CUST_4AB3EAFF,2025-08-11 21:15:17,4431.07,Wire Transfer,"San Francisco, CA",Desktop - Mac,0.643,True
TX_756F7838DAB3,CUST_C8B310D8,2024-08-14 00:48:28,245.32,ATM Withdrawal,"Charlotte, NC",ATM,0.313,False
TX_C7E90B6A6067,CUST_2D026AE9,2022-12-23 12:53:55,2228.99,Electronics,"Jacksonville, FL",Desktop - Mac,0.347,False
TX_97224DA2B9C3,CUST_BC26BAC0,2025-03-29 05:14:25,970.27,Utilities,"Boston, MA",Mobile - iOS,0.201,False
TX_36D693F01C2F,CUST_AC163EC8,2022-07-01 20:57:43,2106.97,Utilities,"New York, NY",Web Browser,0.158,False
TX_9FA8FD87C66D,CUST_44CFE6AD,2025-02-16 13:45:16,1551.37,Healthcare,"San Diego, CA",Desktop - Mac,0.336,False
TX_756AB5E82015,CUST_B68C6E8D,2022-07-26 00:42:57,67.76,Online Shopping,"San Jose, CA",Desktop - Mac,0.209,False
TX_7881B71990EB,CUST_6C237A8D,2023-03-10 05:42:13,618.19,Foreign Transaction,"Austin, TX",Tablet - Android,0.529,False
TX_7A4994B624CA,CUST_53B8F9FA,2024-11-12 00:00:11,30.92,Travel,"San Francisco, CA",Web Browser,0.335,False
TX_E5B188EE810D,CUST_E0833D23,2022-08-20 15:16:49,30.23,Money Transfer,"Chicago, IL",Tablet - iOS,0.327,False
TX_9217C2B60F47,CUST_0ED28E48,2022-09-05 23:51:52,3181.94,ATM Withdrawal,"Indianapolis, IN",Desktop - Mac,0.557,False
TX_CBC7B76AA554,CUST_A34EB7F3,2024-04-20 23:27:17,732.51,Foreign Transaction,"San Francisco, CA",ATM,0.25,False
TX_BB00109949E6,CUST_6210DE5A,2025-04-30 18:49:38,1131.73,Electronics,"Chicago, IL",POS Terminal,0.269,False
TX_A81B5566E43D,CUST_BBE4604F,2025-03-05 00:57:57,769.81,Gambling,"Jacksonville, FL",Mobile - iOS,0.621,True
TX_7DC067B5F0E2,CUST_838C82B5,2023-05-03 11:46:59,14663.26,Online Shopping,"Phoenix, AZ",POS Terminal,0.488,False
TX_B7D4D2D00393,CUST_3B0A9A9D,2022-07-22 13:00:54,130.52,Utilities,"Austin, TX",Desktop - Mac,0.056,False
TX_3C01E0143A37,CUST_E0645CE5,2023-03-31 09:53:03,225.75,Healthcare,"Fort Worth, TX",Tablet - iOS,0.09,False
TX_91B8C2EB1A8D,CUST_02D115EF,2025-08-23 15:59:23,814.73,Travel,"Los Angeles, CA",POS Terminal,0.034,False
TX_8BBDE6CBFB3D,CUST_DC7B120D,2023-03-21 15:46:53,493.67,Insurance,"San Antonio, TX",Tablet - Android,0.016,False
TX_212E3390AC87,CUST_EEA418C3,2023-12-26 19:32:51,835.3,Jewelry,"Jacksonville, FL",Desktop - Windows,0.05,False
TX_F76741B9CC75,CUST_5E04A614,2023-09-30 19:26:41,515.99,Grocery,"Indianapolis, IN",ATM,0.075,False
TX_9E9C2E97A9DA,CUST_D47137C2,2022-11-18 07:15:10,2646.54,Healthcare,"Denver, CO",Desktop - Mac,0.201,False
TX_A2D5B7AC5BBE,CUST_ED873F40,2025-04-05 13:34:54,343.24,Foreign Transaction,"Fort Worth, TX",Tablet - iOS,0.152,False
TX_F80046CB6FD2,CUST_03E0D389,2024-01-03 11:06:45,1074.22,Gambling,"Denver, CO",Mobile - iOS,0.345,False
TX_84985087AF01,CUST_C51687BD,2023-06-21 15:11:13,2051.07,Money Transfer,"San Diego, CA",Desktop - Mac,0.681,True
TX_6D53B19EBD88,CUST_06FC81F2,2024-07-06 10:45:42,745.46,Utilities,"Phoenix, AZ",Tablet - iOS,0.175,False
TX_22C805FE43D7,CUST_0459D6A0,2023-08-16 08:15:38,10783.09,Electronics,"Los Angeles, CA",Tablet - Android,0.541,False
TX_FB747AAC9883,CUST_5C2C1F14,2025-03-07 21:35:32,761.23,Healthcare,"Denver, CO",Web Browser,0.082,False
TX_0F53BBD43AF8,CUST_6A769171,2023-01-31 12:53:37,792.39,Jewelry,"San Francisco, CA",Mobile - iOS,0.092,False
TX_34F905EE56D9,CUST_9AA8813E,2024-12-03 21:39:00,501.91,Retail,"San Francisco, CA",Mobile - iOS,0.137,False
TX_82057E70A1EE,CUST_00F34057,2023-01-26 01:30:33,1089.12,Money Transfer,"Chicago, IL",Tablet - Android,0.614,True
TX_95A35C4A46AD,CUST_ADA95B2B,2023-08-13 13:21:22,118.46,Electronics,"Denver, CO",Desktop - Windows,0.11,False
TX_637A466ABB4D,CUST_0D5ED6F5,2024-02-03 05:46:55,2445.43,Utilities,"Indianapolis, IN",POS Terminal,0.633,True
TX_31C7FFE2ED2A,CUST_82DBF00E,2023-10-10 09:47:27,972.77,Online Shopping,"Seattle, WA",ATM,0.061,False
TX_E6FB3E66AF78,CUST_99FBF93D,2022-08-11 15:56:29,977.07,Restaurant,"Chicago, IL",Tablet - iOS,0.161,False
TX_CF25A9726514,CUST_425C95B2,2024-11-06 02:16:01,394.31,Gambling,"San Antonio, TX",Desktop - Windows,0.457,False
TX_405D59F5CC3B,CUST_A1C0B7C3,2025-08-11 16:42:31,774.87,Cryptocurrency,"Seattle, WA",Tablet - Android,0.216,False
TX_E6D5C2CDB91E,CUST_0FF75680,2024-03-04 11:22:52,185.13,Insurance,"Seattle, WA",Desktop - Windows,0.03,False
TX_5249B216E3D1,CUST_4CA290EB,2025-01-07 00:38:55,168.43,Electronics,"Philadelphia, PA",Mobile - Android,0.187,False
TX_FCBD6F672947,CUST_523A278F,2024-10-05 01:11:20,903.31,Foreign Transaction,"Boston, MA",Tablet - iOS,0.158,False
TX_905B7656D42E,CUST_35E3B344,2022-11-05 08:11:08,1797.94,Jewelry,"Boston, MA",POS Terminal,0.199,False
TX_12092D01D357,CUST_74BB3C33,2022-03-17 03:10:03,791.13,ATM Withdrawal,"Seattle, WA",Tablet - Android,0.204,False
TX_56F95F88B49E,CUST_1DB955E5,2022-01-20 21:27:49,141.71,Insurance,"Seattle, WA",POS Terminal,0.162,False
TX_0D18CCDC66BE,CUST_B9735C48,2023-11-21 00:27:09,612.25,Entertainment,"Philadelphia, PA",Desktop - Mac,0.162,False
TX_91090D3E8FB7,CUST_C5888339,2022-03-27 08:30:16,255.8,Jewelry,"San Diego, CA",Desktop - Mac,0.138,False
TX_4EF9714A05A5,CUST_7FF17EBA,2023-11-24 07:55:27,68.44,Entertainment,"Chicago, IL",Tablet - Android,0.12,False
TX_6C035B3A10D2,CUST_2365C13E,2025-05-12 15:37:34,860.41,Gambling,"Jacksonville, FL",Mobile - Android,0.332,False
TX_5C8DE7B565D4,CUST_B3203FEA,2025-08-05 15:56:02,300.0,Money Transfer,"Chicago, IL",Mobile - iOS,0.269,False
TX_DE3326E7B4F8,CUST_BB2A15C7,2022-03-22 21:07:30,1823.39,Jewelry,"Dallas, TX",POS Terminal,0.213,False
TX_16FADE165E16,CUST_B76E8453,2024-03-18 22:08:10,241.5,Money Transfer,"Los Angeles, CA",Desktop - Mac,0.448,False
TX_39B3BB22BD84,CUST_5BFA9AE8,2025-01-15 03:32:55,674.44,Travel,"Seattle, WA",Tablet - iOS,0.308,False
TX_7A5FE12F7D54,CUST_7C567880,2024-06-12 12:27:48,50593.49,Gas Station,"Fort Worth, TX",Mobile - Android,0.621,True
TX_36377A7457E3,CUST_A46EC0C8,2023-04-19 00:52:15,950.88,Restaurant,"San Diego, CA",Desktop - Windows,0.279,False
TX_B9C06AC91C68,CUST_EA19910C,2022-08-08 20:39:21,605.69,Gambling,"Indianapolis, IN",POS Terminal,0.252,False
TX_9FA9379A4F6E,CUST_33A3DAF3,2022-08-04 06:55:21,840.51,Gas Station,"Boston, MA",Mobile - iOS,0.11,False
TX_FB0DD38D5FFA,CUST_0F4B1989,2024-08-20 23:37:31,555.94,Money Transfer,"Philadelphia, PA",Desktop - Mac,0.543,False
TX_A7CE5A0F6B77,CUST_361FDFC2,2024-02-12 03:47:30,12083.81,Cryptocurrency,"Jacksonville, FL",Tablet - iOS,0.768,True
TX_F2044907B77C,CUST_6AFF62F9,2025-01-13 04:47:43,191.74,Foreign Transaction,"San Diego, CA",ATM,0.187,False
TX_69DA3554653C,CUST_EC62D37A,2022-08-12 15:57:24,2958.91,Money Transfer,"Fort Worth, TX",Desktop - Windows,0.528,False
TX_5DBE28495F71,CUST_DAFB1E69,2025-02-22 15:32:17,2198.89,Travel,"Indianapolis, IN",Web Browser,0.22,False
TX_6CC022BFCBC0,CUST_23A81D22,2022-03-02 21:07:31,2944.1,Retail,"Chicago, IL",POS Terminal,0.13,False
TX_1CF9C58DAF7E,CUST_23C00443,2022-02-21 12:23:03,19781.91,Gas Station,"Jacksonville, FL",ATM,0.485,False
TX_B8E09629DDB2,CUST_F549198E,2022-12-11 16:09:47,10.63,Jewelry,"New York, NY",Desktop - Mac,0.126,False
TX_B30CA05B47AF,CUST_674436E4,2024-03-10 19:56:17,492.82,Grocery,"Columbus, OH",Tablet - iOS,0.151,False
TX_68E60BF95947,CUST_F26E9C85,2022-08-16 05:26:44,379.79,Entertainment,"Dallas, TX",Mobile - iOS,0.286,False
TX_51CAB66A1618,CUST_86EB0EC3,2023-12-19 15:53:28,243.81,Grocery,"Columbus, OH",Tablet - Android,0.156,False
TX_B197956695FF,CUST_22282CD0,2024-02-17 12:42:24,490.18,Foreign Transaction,"San Jose, CA",Tablet - Android,0.032,False
TX_495D9689BF7E,CUST_0D7D02CE,2022-10-14 07:27:35,108.52,Online Shopping,"Indianapolis, IN",Tablet - iOS,0.011,False
TX_70F666CA02AF,CUST_E9091FE4,2025-10-06 20:30:05,454.89,Grocery,"Austin, TX",Mobile - iOS,0.08,False
TX_F7FADB1984CD,CUST_7373A183,2025-02-03 20:45:11,276.19,Restaurant,"Los Angeles, CA",Web Browser,0.145,False
TX_0DD0E63FA73A,CUST_6317346A,2023-10-17 00:58:41,397.66,Utilities,"Los Angeles, CA",Mobile - Android,0.273,False
TX_1C57E0A6632D,CUST_D337044A,2025-05-01 06:29:41,72.64,Travel,"Philadelphia, PA",Mobile - iOS,0.019,False
TX_B28E7E19B874,CUST_6C237A8D,2025-03-28 01:25:56,4887.63,Gas Station,"Philadelphia, PA",Desktop - Windows,0.533,False
TX_565CC828103B,CUST_0214E8BF,2023-05-06 03:21:17,63.63,Jewelry,"Dallas, TX",Web Browser,0.253,False
TX_092F70EB65DA,CUST_E64CEB81,2022-11-02 02:13:42,1154.43,Electronics,"Dallas, TX",POS Terminal,0.341,False
TX_2E51A1C2A88E,CUST_F279F77C,2022-07-26 02:03:15,586.63,Entertainment,"Indianapolis, IN",ATM,0.342,False
TX_DAFA9F11E9BF,CUST_ADA95B2B,2023-03-09 02:22:24,464.71,Restaurant,"Boston, MA",POS Terminal,0.254,False
TX_8953D0EED2BF,CUST_1AE9068B,2024-11-11 14:02:01,272.79,Restaurant,"San Diego, CA",Tablet - Android,0.023,False
TX_ABFEFC26BB47,CUST_6D54C0AF,2022-12-21 06:10:49,522.52,Healthcare,"San Diego, CA",Tablet - Android,0.154,False
TX_220ACCF0BA06,CUST_C1321D6F,2023-11-15 11:38:20,3742.4,Money Transfer,"Philadelphia, PA",POS Terminal,0.595,False
TX_A84477F451BC,CUST_CBBC36F9,2023-04-27 06:06:53,749.24,Entertainment,"Denver, CO",Mobile - iOS,0.09,False
TX_B8CBB6D1D8EC,CUST_724344DD,2023-11-11 08:35:46,73.37,Cryptocurrency,"Denver, CO",Mobile - iOS,0.404,False
TX_372B4685C40A,CUST_297FAED1,2025-07-09 20:40:59,637.13,Utilities,"Boston, MA",Web Browser,0.082,False
TX_34078EADA5B6,CUST_BFAE2AFC,2025-02-17 00:09:18,43.2,Gas Station,"Indianapolis, IN",Web Browser,0.159,False
TX_15FD66C66A37,CUST_74BB3C33,2024-07-14 02:35:16,899.2,Gambling,"San Jose, CA",Web Browser,0.457,False
TX_1B022B82EB5B,CUST_A1EC032A,2023-09-25 04:47:32,10543.27,Healthcare,"Phoenix, AZ",Mobile - iOS,0.611,True
TX_375B2470B1A1,CUST_65FAB619,2022-11-28 03:36:27,279.96,Healthcare,"Phoenix, AZ",Desktop - Windows,0.209,False
TX_16149C21D097,CUST_6632E153,2023-04-22 13:24:21,756.93,Healthcare,"Columbus, OH",POS Terminal,0.1,False
TX_C719A33B9CA1,CUST_3C2ED301,2022-02-22 08:45:57,76953.3,Restaurant,"Seattle, WA",Tablet - iOS,0.615,True
TX_15FF5867A420,CUST_F05906D6,2025-07-30 03:50:52,350.12,Entertainment,"Phoenix, AZ",Web Browser,0.287,False
TX_8A3FE57F312D,CUST_4047D93F,2023-04-10 20:23:53,331.6,Gambling,"Denver, CO",Desktop - Mac,0.295,False
TX_498A0F204846,CUST_9472C8E1,2024-09-30 04:07:52,1072.69,Electronics,"Phoenix, AZ",ATM,0.428,False
TX_5B98F73D958F,CUST_5558DB86,2024-10-31 02:15:04,747.89,Wire Transfer,"Phoenix, AZ",Mobile - Android,0.499,False
TX_A278DC164F61,CUST_B4FBF75E,2025-02-13 05:24:19,96800.89,Restaurant,"Pyongyang, North Korea",Mobile - Android,0.867,True
TX_F46C7A90D1EB,CUST_11ED91D5,2022-01-11 16:28:35,644.48,Money Transfer,"Philadelphia, PA",POS Terminal,0.295,False
TX_4FAE90099CC5,CUST_AB0FDD70,2023-08-28 03:01:16,1489.3,Cryptocurrency,"Dallas, TX",Desktop - Mac,0.635,True
TX_5862E3C1D6BF,CUST_FE15072F,2023-08-31 17:08:43,948.35,Healthcare,"Los Angeles, CA",Tablet - iOS,0.155,False
TX_928CC229EAD9,CUST_7C91D205,2025-04-16 02:35:48,684.15,Restaurant,"Austin, TX",Desktop - Mac,0.242,False
TX_D6A1A2E1BC81,CUST_4D288232,2023-03-13 09:09:51,801.28,Restaurant,"San Antonio, TX",ATM,0.27,False
TX_E1F1CBEB14BD,CUST_18B55A37,2022-03-20 11:29:30,825.06,Gas Station,"Austin, TX",Desktop - Mac,0.132,False
TX_3635E11D1C5C,CUST_9167A01E,2022-03-18 10:52:42,380.44,Gas Station,"San Jose, CA",Tablet - Android,0.004,False
TX_F83263AEE05E,CUST_E0B10D66,2024-11-29 17:50:49,342.6,Insurance,"Chicago, IL",Web Browser,0.108,False
TX_62D4C2D0B645,CUST_0054135E,2022-07-30 05:44:05,613.01,Entertainment,"San Jose, CA",Mobile - Android,0.609,True
TX_E47557C36856,CUST_5739E1A8,2023-04-16 23:12:59,1212.24,Retail,"Columbus, OH",ATM,0.35,False
TX_2F120AF70401,CUST_C8667D3C,2025-08-09 09:18:41,973.84,Electronics,"Dallas, TX",POS Terminal,0.141,False
TX_95E8946572E1,CUST_53EA0448,2023-07-29 19:56:27,968.94,Jewelry,"Phoenix, AZ",Mobile - Android,0.166,False
TX_1D8CDA9BBCCF,CUST_FD113D84,2023-05-22 19:04:01,930.3,Money Transfer,"San Diego, CA",Tablet - iOS,0.391,False
TX_3DF32E720EBB,CUST_FA6B23E4,2024-04-02 01:33:37,270.84,Foreign Transaction,"Chicago, IL",Web Browser,0.278,False
TX_944DFA463872,CUST_A976E219,2024-05-15 02:15:10,739.54,Money Transfer,"Austin, TX",Mobile - Android,0.45,False
TX_589B9BEA6FF8,CUST_6ED66F10,2025-06-18 05:14:35,104.92,Foreign Transaction,"San Diego, CA",POS Terminal,0.471,False
TX_B751CFA88C2D,CUST_1057A05F,2024-04-07 09:13:08,867.05,Retail,"San Jose, CA",Tablet - Android,0.082,False
TX_9B69330BD93B,CUST_104D2149,2022-01-28 04:35:04,843.49,Grocery,"Austin, TX",Mobile - Android,0.236,False
TX_6A34ED85E44A,CUST_65FAB619,2025-11-03 14:42:27,29.29,Electronics,"Austin, TX",Desktop - Mac,0.172,False
TX_8502C217B204,CUST_055B9573,2025-07-04 01:46:08,729.63,Entertainment,"Seattle, WA",Tablet - Android,0.287,False
TX_5C0D798CA022,CUST_15CBAD63,2023-08-16 16:47:50,511.4,Retail,"Austin, TX",Web Browser,0.035,False
TX_05D7F28AD646,CUST_9EB2BC8D,2025-10-28 04:24:13,10532.52,Entertainment,"Charlotte, NC",Tablet - iOS,0.639,True
TX_62EACB39EDE0,CUST_40ADFDA7,2025-06-29 01:16:20,98913.35,Entertainment,"Denver, CO",Desktop - Mac,0.885,True
TX_1893A5003247,CUST_246B4FFE,2022-05-12 09:54:47,39083.13,Foreign Transaction,"San Francisco, CA",POS Terminal,0.748,True
TX_64167D09A854,CUST_D25068CA,2022-11-19 04:47:06,528.95,Healthcare,"Fort Worth, TX",Desktop - Mac,0.246,False
TX_3E89B8B01195,CUST_99FBF93D,2023-02-27 08:10:21,150.07,Foreign Transaction,"Boston, MA",ATM,0.089,False
TX_7E620D683AF6,CUST_7C567880,2023-02-17 19:12:25,4159.24,Gambling,"San Antonio, TX",Tablet - Android,0.676,True
TX_579F585F472C,CUST_55F9BA03,2022-10-21 17:02:55,335.67,Online Shopping,"Dallas, TX",Desktop - Mac,0.009,False
TX_C5B7ABF8E9B4,CUST_BA575E2F,2024-03-22 18:28:13,730.56,Cryptocurrency,"Houston, TX",POS Terminal,0.474,False
TX_B05DD0ACA4F4,CUST_C4C9E56B,2025-03-31 17:37:23,237.95,ATM Withdrawal,"San Jose, CA",POS Terminal,0.049,False
TX_6A81FC8E5745,CUST_4CF8C15B,2023-03-29 13:00:30,3245.93,Healthcare,"Seattle, WA",ATM,0.351,False
TX_041CBC602C88,CUST_0FF75680,2022-03-29 14:37:22,682.3,Foreign Transaction,"San Francisco, CA",Tablet - Android,0.081,False
TX_14330F0D59AE,CUST_2D5836E2,2022-10-13 14:59:52,802.45,Cryptocurrency,"San Francisco, CA",Web Browser,0.273,False
TX_EA4D8F7CBA48,CUST_DE4ED386,2025-09-02 03:59:33,388.9,Jewelry,"Fort Worth, TX",Web Browser,0.181,False
TX_EA5D5A159DF6,CUST_2F4A5607,2023-01-06 05:06:31,84565.96,Foreign Transaction,"Fort Worth, TX",Mobile - Android,0.801,True
TX_EDA5DC625240,CUST_A60F26B7,2022-02-13 23:45:40,2783.17,Jewelry,"San Jose, CA",Desktop - Windows,0.405,False
TX_D9A84E6DF24E,CUST_9B53D730,2024-06-19 22:04:39,873.73,Foreign Transaction,"San Antonio, TX",Tablet - Android,0.273,False
TX_5E54DCE39F22,CUST_681E27A5,2023-08-25 13:12:10,851.29,Retail,"Chicago, IL",Tablet - iOS,0.122,False
TX_AD4BA8130394,CUST_09F489EE,2023-05-19 20:58:03,3881.3,Gambling,"San Diego, CA",Desktop - Windows,0.561,False
TX_E32C45906333,CUST_22282CD0,2024-07-11 15:01:40,324.84,Restaurant,"Philadelphia, PA",ATM,0.106,False
TX_31B140113E12,CUST_C8667D3C,2023-12-10 14:40:08,816.2,Money Transfer,"Fort Worth, TX",Desktop - Mac,0.234,False
TX_1563B24CEF81,CUST_EB13ACCD,2024-08-20 00:32:35,2147.43,Retail,"Denver, CO",Tablet - iOS,0.31,False
TX_48E3E2F95F54,CUST_6317346A,2024-10-21 23:37:43,714.21,Insurance,"Charlotte, NC",POS Terminal,0.305,False
TX_B4154F72FBD4,CUST_9167A01E,2024-10-30 18:32:01,37.81,Online Shopping,"Indianapolis, IN",POS Terminal,0.013,False
TX_1EF41DB0C020,CUST_BEEBE306,2022-10-06 11:17:16,692.66,Entertainment,"Fort Worth, TX",Web Browser,0.176,False
TX_F31CD73F192B,CUST_C8AFBC98,2022-08-21 16:26:20,273.99,Electronics,"Fort Worth, TX",Mobile - iOS,0.039,False
