alert_id,transaction_id,customer_id,alert_type,alert_timestamp,analyst_id,analyst_decision,decision_timestamp,time_to_decision_hours,notes,false_positive
ALERT_55CB8515FF,TX_B2E0E502680F,CUST_24364F20,"large_transaction, high_risk_merchant",2023-08-27 04:00:50,Sarah Chen,escalate,2023-08-27 07:00:50,3,Risk score 0.799 reviewed. escalate,False
ALERT_AAD9752166,TX_D51FAF354A00,CUST_E973F83E,high_risk_customer,2024-07-19 15:50:21,Maria Garcia,approve,2024-07-21 19:50:21,52,Customer verification completed. Amount $1616.63 - approve,False
ALERT_179C414EA9,TX_1CC0A3BF5A40,CUST_12284BCF,"large_transaction, high_risk_customer",2025-05-24 09:45:48,William Taylor,approve_with_monitoring,2025-05-25 16:45:48,31,Reviewed transaction for Online Shopping - approve with monitoring,False
ALERT_D1EAB9EB0C,TX_4DF48FAF692D,CUST_945604A0,"large_transaction, high_risk_customer",2024-06-28 21:32:49,Lisa Anderson,deny,2024-06-29 20:32:49,23,Risk score 0.724 reviewed. deny,False
ALERT_4819CD07BA,TX_8135E73C2F54,CUST_C1321D6F,"high_risk_merchant, high_risk_customer",2023-10-03 16:18:05,Lisa Anderson,approve,2023-10-06 13:18:05,69,"Location check performed: Los Angeles, CA. approve",False
ALERT_3456FE4C97,TX_C21B184B616B,CUST_FDD4BBB1,"critical_high_risk, high_risk_merchant",2024-05-15 09:02:47,Emily Thompson,approve_with_monitoring,2024-05-15 12:02:47,3,Reviewed transaction for Money Transfer - approve with monitoring,False
ALERT_4AFC5ACA52,TX_529EE1F62605,CUST_01CEB8E2,"critical_high_risk, large_transaction",2025-07-21 22:00:25,Lisa Anderson,escalate,2025-07-22 04:00:25,6,Customer verification completed. Amount $24925.48 - escalate,False
ALERT_036F95438D,TX_2FE1213E97B4,CUST_9D5631A5,"critical_high_risk, large_transaction",2022-08-14 03:52:07,David Kim,deny,2022-08-14 14:52:07,11,Reviewed transaction for Restaurant - deny,False
ALERT_B17A563DCC,TX_466EDF9E2899,CUST_953AE687,"critical_high_risk, high_risk_merchant",2022-12-07 22:13:21,Michael Rodriguez,escalate,2022-12-08 02:13:21,4,Risk score 0.819 reviewed. escalate,False
ALERT_AB80BA2DC5,TX_48AA3B3FA468,CUST_90499ABE,"high_risk_merchant, high_risk_customer",2025-10-08 20:18:19,James Wilson,approve,2025-10-11 15:18:19,67,Risk score 0.672 reviewed. approve,False
ALERT_49A0B436B3,TX_925B98C02B42,CUST_CD5A9DBE,"critical_high_risk, large_transaction",2023-08-28 02:37:37,Sarah Chen,deny,2023-08-28 05:37:37,3,Customer verification completed. Amount $63178.52 - deny,False
ALERT_BC478B1D9A,TX_37B74FD336B0,CUST_90499ABE,"critical_high_risk, large_transaction",2025-08-27 22:01:14,Emily Thompson,deny,2025-08-28 08:01:14,10,Reviewed transaction for ATM Withdrawal - deny,False
ALERT_46F8D99BC3,TX_BD15B3521AB9,CUST_A1C2CEA8,"high_risk_merchant, high_risk_customer",2023-06-24 23:36:53,William Taylor,deny,2023-06-27 04:36:53,53,Reviewed transaction for Cryptocurrency - deny,False
ALERT_7026FA7809,TX_B9D5EC75AD1D,CUST_EA245C50,general_risk_alert,2025-05-20 22:29:05,Lisa Anderson,approve,2025-05-22 06:29:05,32,Risk score 0.638 reviewed. approve,False
ALERT_0D78AD1293,TX_B63B4EA2D63E,CUST_1C035B46,"critical_high_risk, large_transaction",2025-06-22 23:40:13,David Kim,escalate,2025-06-23 05:40:13,6,Customer verification completed. Amount $46559.07 - escalate,False
ALERT_FD57A45DA7,TX_6CCCF1F06C50,CUST_14B48CBF,high_risk_customer,2022-11-18 23:28:07,Jessica Martinez,escalate,2022-11-19 15:28:07,16,"Location check performed: Houston, TX. escalate",False
ALERT_9F680DBB1E,TX_ACFDC91F6E76,CUST_E3FD6517,"critical_high_risk, large_transaction",2023-07-13 08:02:43,James Wilson,approve_with_monitoring,2023-07-13 13:02:43,5,Risk score 0.829 reviewed. approve with monitoring,False
ALERT_D49CACBF4F,TX_BBAFCE616D21,CUST_6341D7BE,"high_risk_customer, geographic_risk",2022-09-25 08:07:46,Robert Johnson,escalate,2022-09-26 21:07:46,37,Customer verification completed. Amount $3117.07 - escalate,False
ALERT_A182B1A73C,TX_081D6E3739AA,CUST_9D11F207,"critical_high_risk, high_risk_customer",2023-10-01 01:38:52,James Wilson,approve_with_monitoring,2023-10-01 13:38:52,12,"Location check performed: Tehran, Iran. approve with monitoring",False
ALERT_6F4B70D59A,TX_4C425E3799FE,CUST_BF720A1E,"high_risk_customer, geographic_risk",2024-05-02 18:15:32,Robert Johnson,approve,2024-05-05 01:15:32,55,Customer verification completed. Amount $2855.63 - approve,False
ALERT_F5725BA96A,TX_5E76799E238A,CUST_3AD3A7A2,"large_transaction, high_risk_customer",2023-01-06 20:27:13,James Wilson,approve,2023-01-06 22:27:13,2,Customer verification completed. Amount $74560.56 - approve,False
ALERT_12E83AC7B0,TX_98BD92CC2659,CUST_FE21DE39,"large_transaction, high_risk_customer",2025-02-19 14:42:41,Emily Thompson,approve,2025-02-21 13:42:41,47,Reviewed transaction for Foreign Transaction - approve,False
ALERT_B6A37A1F2F,TX_EF099DE29372,CUST_3B3B5F6A,"large_transaction, high_risk_merchant",2022-06-02 12:07:19,William Taylor,approve_with_monitoring,2022-06-02 14:07:19,2,Risk score 0.732 reviewed. approve with monitoring,False
ALERT_1AB69BF327,TX_B35D7A7CAD21,CUST_BC08DED9,"large_transaction, high_risk_customer",2025-10-09 10:36:55,Michael Rodriguez,approve_with_monitoring,2025-10-10 02:36:55,16,Reviewed transaction for Insurance - approve with monitoring,False
ALERT_CB2FD8BB02,TX_929F515B8E46,CUST_09F489EE,high_risk_customer,2022-12-09 23:40:26,Emily Thompson,approve,2022-12-12 18:40:26,67,Customer verification completed. Amount $4076.23 - approve,False
ALERT_D61DFCA6F7,TX_AD3F6AAFD191,CUST_9FDBF764,high_risk_customer,2023-06-11 23:24:16,Lisa Anderson,escalate,2023-06-14 07:24:16,56,"Location check performed: Pyongyang, North Korea. escalate",False
ALERT_B50BDB06A3,TX_C8A84F863513,CUST_40ADFDA7,"critical_high_risk, high_risk_merchant",2025-04-22 04:11:43,David Kim,approve_with_monitoring,2025-04-22 11:11:43,7,Customer verification completed. Amount $519.38 - approve with monitoring,False
ALERT_E5D3B8108C,TX_15EC549F8A84,CUST_6646A1AD,"high_risk_customer, geographic_risk",2023-05-03 07:25:40,William Taylor,approve,2023-05-05 19:25:40,60,Reviewed transaction for Foreign Transaction - approve,False
ALERT_B5AB15B9AD,TX_863AA95818CB,CUST_9472C8E1,"large_transaction, high_risk_merchant",2025-01-31 20:38:47,Lisa Anderson,escalate,2025-02-02 00:38:47,28,Customer verification completed. Amount $17537.91 - escalate,False
ALERT_5C4A4B3A59,TX_635E53B13F4E,CUST_6646A1AD,"critical_high_risk, large_transaction",2023-10-26 04:31:19,Michael Rodriguez,deny,2023-10-26 15:31:19,11,Customer verification completed. Amount $70989.45 - deny,False
ALERT_A0DB628C1A,TX_A0B37487C474,CUST_FE21DE39,"critical_high_risk, large_transaction",2022-01-25 12:36:22,Sarah Chen,deny,2022-01-25 20:36:22,8,"Location check performed: San Jose, CA. deny",False
ALERT_1BAE193EF8,TX_A8BE6A95273C,CUST_4BB781AC,"critical_high_risk, large_transaction",2024-09-24 09:39:50,Jessica Martinez,escalate,2024-09-24 16:39:50,7,Risk score 0.806 reviewed. escalate,False
ALERT_329370337F,TX_4C1F9DA5DEB8,CUST_9D5631A5,high_risk_customer,2022-11-28 23:05:34,Robert Johnson,approve,2022-11-30 19:05:34,44,Risk score 0.682 reviewed. approve,False
ALERT_F9DAEFB4BE,TX_CDF5BB24DD10,CUST_4AB3EAFF,"large_transaction, high_risk_customer",2022-07-22 14:30:42,David Kim,approve,2022-07-23 02:30:42,12,Reviewed transaction for ATM Withdrawal - approve,True
ALERT_756813AD51,TX_FC8B923CD544,CUST_263804DF,"critical_high_risk, large_transaction",2024-12-25 12:34:04,Lisa Anderson,escalate,2024-12-25 21:34:04,9,"Location check performed: Tehran, Iran. escalate",False
ALERT_A5F75A7380,TX_0719B9B42BC5,CUST_C422628E,"critical_high_risk, large_transaction",2024-08-01 00:33:13,Lisa Anderson,escalate,2024-08-01 05:33:13,5,"Location check performed: Fort Worth, TX. escalate",False
ALERT_8E56DC8785,TX_F30A5EC30334,CUST_54A638F6,"high_risk_merchant, high_risk_customer",2023-01-05 23:23:43,Jessica Martinez,escalate,2023-01-06 17:23:43,18,"Location check performed: Indianapolis, IN. escalate",False
ALERT_07881F8AAB,TX_C8610DC96EAE,CUST_12284BCF,high_risk_customer,2022-05-06 10:30:40,Robert Johnson,approve,2022-05-08 15:30:40,53,Reviewed transaction for Gambling - approve,True
ALERT_82565B9F63,TX_9EBB1924E107,CUST_E2652872,"critical_high_risk, large_transaction",2023-07-16 19:53:24,Robert Johnson,approve_with_monitoring,2023-07-17 03:53:24,8,"Location check performed: Philadelphia, PA. approve with monitoring",False
ALERT_2D63E0B4CC,TX_E1510D6F9969,CUST_EC62D37A,high_risk_customer,2023-04-06 03:01:22,Emily Thompson,approve_with_monitoring,2023-04-06 20:01:22,17,Risk score 0.617 reviewed. approve with monitoring,False
ALERT_6334A29886,TX_C9791216B049,CUST_3AD3A7A2,"high_risk_merchant, high_risk_customer",2023-01-12 00:41:50,Lisa Anderson,approve,2023-01-13 17:41:50,41,Risk score 0.666 reviewed. approve,False
ALERT_CB1D060415,TX_C5D6DA63D408,CUST_83367B6A,"large_transaction, high_risk_customer",2025-04-17 10:37:42,Maria Garcia,approve_with_monitoring,2025-04-20 04:37:42,66,Reviewed transaction for Online Shopping - approve with monitoring,False
ALERT_CFF056133A,TX_1075D89AED1C,CUST_F8AAD8EC,general_risk_alert,2023-05-11 01:20:45,James Wilson,escalate,2023-05-13 05:20:45,52,Risk score 0.619 reviewed. escalate,False
ALERT_3297CE32A1,TX_5097DA9AC390,CUST_7FA413D6,high_risk_customer,2022-03-30 01:53:19,Robert Johnson,approve_with_monitoring,2022-04-01 04:53:19,51,Risk score 0.705 reviewed. approve with monitoring,False
ALERT_370072B58C,TX_2EB594FA1E4E,CUST_64BF94E8,high_risk_customer,2023-12-25 03:35:06,James Wilson,approve_with_monitoring,2023-12-26 08:35:06,29,Reviewed transaction for Healthcare - approve with monitoring,False
ALERT_128128E440,TX_13EFE8539B5B,CUST_14098DCB,"critical_high_risk, large_transaction",2023-06-10 00:27:59,Sarah Chen,approve_with_monitoring,2023-06-10 05:27:59,5,Risk score 0.863 reviewed. approve with monitoring,False
ALERT_515CA8B501,TX_CA504F2BD312,CUST_D45EC47E,"high_risk_merchant, high_risk_customer",2025-03-31 11:37:17,William Taylor,escalate,2025-03-31 17:37:17,6,Reviewed transaction for Cryptocurrency - escalate,False
ALERT_E1DFC540AF,TX_E615D4F2783E,CUST_1582DFD8,large_transaction,2025-05-07 02:34:05,James Wilson,approve_with_monitoring,2025-05-09 08:34:05,54,Reviewed transaction for Entertainment - approve with monitoring,False
ALERT_D3E76B82B2,TX_9E06C84D6DA7,CUST_3AD3A7A2,"critical_high_risk, large_transaction",2022-04-10 09:16:03,Jessica Martinez,approve_with_monitoring,2022-04-10 19:16:03,10,Customer verification completed. Amount $72478.92 - approve with monitoring,False
ALERT_CF83767680,TX_E4FBF33044E4,CUST_7948CCAE,"high_risk_merchant, high_risk_customer",2023-05-18 22:40:22,Robert Johnson,approve_with_monitoring,2023-05-19 20:40:22,22,"Location check performed: Austin, TX. approve with monitoring",False
ALERT_57C1C17CAF,TX_4F92AFDDBD70,CUST_2F96AF72,"critical_high_risk, large_transaction",2024-03-09 06:25:37,Maria Garcia,approve_with_monitoring,2024-03-09 09:25:37,3,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_DBBC0C262D,TX_0A8F12411E1D,CUST_7B33F7FE,high_risk_customer,2023-11-01 07:34:15,Emily Thompson,approve_with_monitoring,2023-11-02 00:34:15,17,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_058A10D325,TX_54BC1A3E9AFB,CUST_C6523C71,large_transaction,2022-02-15 23:47:38,Sarah Chen,approve,2022-02-18 17:47:38,66,Customer verification completed. Amount $16268.70 - approve,False
ALERT_1A8C942C88,TX_79C05FD0B412,CUST_D57BEEE5,"critical_high_risk, large_transaction",2022-01-19 16:51:43,Michael Rodriguez,approve_with_monitoring,2022-01-20 04:51:43,12,Customer verification completed. Amount $13141.99 - approve with monitoring,False
ALERT_883D94C4F0,TX_AEE8667F50EC,CUST_6CED6AC2,"high_risk_merchant, high_risk_customer",2022-06-12 08:15:39,Sarah Chen,escalate,2022-06-13 18:15:39,34,Risk score 0.612 reviewed. escalate,False
ALERT_D4A824C814,TX_219F5370A22E,CUST_6E103BA7,"critical_high_risk, large_transaction",2022-01-16 19:32:41,Jessica Martinez,SAR_filed,2022-01-17 02:32:41,7,Risk score 0.957 reviewed. SAR filed - Suspicious Activity Report filed with FinCEN,False
ALERT_7FDEFDCC43,TX_6339C4035DCE,CUST_039A19C3,"high_risk_customer, geographic_risk",2022-01-18 14:02:37,Emily Thompson,approve,2022-01-20 23:02:37,57,Customer verification completed. Amount $4850.31 - approve,True
ALERT_F08F8F5F3C,TX_4194C35DD73C,CUST_814DC7C4,high_risk_customer,2025-06-20 04:38:43,Lisa Anderson,approve,2025-06-20 14:38:43,10,Risk score 0.602 reviewed. approve,False
ALERT_65BE399197,TX_74DA8DF0150B,CUST_4AE376A7,"high_risk_merchant, high_risk_customer",2023-09-26 21:32:30,Lisa Anderson,approve_with_monitoring,2023-09-27 09:32:30,12,"Location check performed: Los Angeles, CA. approve with monitoring",False
ALERT_A95DBA5895,TX_9068CC2CF860,CUST_7B33F7FE,"high_risk_customer, geographic_risk",2025-08-03 16:09:50,Emily Thompson,deny,2025-08-06 14:09:50,70,Customer verification completed. Amount $799.87 - deny,False
ALERT_21E86BBA0B,TX_B6DFEFD934A6,CUST_E8730CC5,"critical_high_risk, large_transaction",2022-04-07 18:58:20,James Wilson,escalate,2022-04-07 18:58:20,0,Risk score 0.991 reviewed. escalate,False
ALERT_35A1171897,TX_EEA77770F171,CUST_BBF93682,"high_risk_merchant, high_risk_customer",2022-09-08 12:00:06,Emily Thompson,approve,2022-09-08 23:00:06,11,Customer verification completed. Amount $3833.18 - approve,False
ALERT_C36B9DDDF5,TX_01EC221A0C09,CUST_197E7870,"critical_high_risk, large_transaction",2025-07-03 19:57:18,Maria Garcia,escalate,2025-07-04 07:57:18,12,Risk score 0.887 reviewed. escalate,False
ALERT_DA91C359EF,TX_8404E68141CD,CUST_0ED28E48,"critical_high_risk, large_transaction",2022-02-15 15:14:04,Lisa Anderson,deny,2022-02-16 03:14:04,12,"Location check performed: San Jose, CA. deny",False
ALERT_50BCA4E10A,TX_4D31C7893157,CUST_9D5631A5,"large_transaction, high_risk_customer",2023-09-26 15:26:51,Maria Garcia,approve_with_monitoring,2023-09-27 05:26:51,14,"Location check performed: Dallas, TX. approve with monitoring",False
ALERT_9E5CE68426,TX_D6F9222D9FB1,CUST_7F90DE26,"high_risk_merchant, high_risk_customer",2023-04-12 22:57:23,David Kim,approve,2023-04-13 10:57:23,12,Customer verification completed. Amount $2397.38 - approve,False
ALERT_4B2F466BD8,TX_CA34EF6CC48E,CUST_CB2F965B,large_transaction,2022-03-26 22:11:39,Michael Rodriguez,escalate,2022-03-27 04:11:39,6,Customer verification completed. Amount $11215.29 - escalate,False
ALERT_50302CB646,TX_CCBA99B7E84D,CUST_2942EC54,high_risk_merchant,2024-02-21 03:35:01,William Taylor,approve,2024-02-22 06:35:01,27,"Location check performed: Houston, TX. approve",False
ALERT_51A1B10337,TX_4F90C6E6F138,CUST_414BBB86,high_risk_customer,2023-02-12 09:46:35,Robert Johnson,approve_with_monitoring,2023-02-14 19:46:35,58,Reviewed transaction for Gambling - approve with monitoring,False
ALERT_EBD74E4919,TX_01972A686802,CUST_7DA2EA62,high_risk_customer,2024-07-02 00:25:51,Robert Johnson,deny,2024-07-03 19:25:51,43,Risk score 0.791 reviewed. deny,False
ALERT_E9C9961EA7,TX_7ED1CEB43CC5,CUST_BE3A428D,"critical_high_risk, large_transaction",2024-11-28 08:47:33,Lisa Anderson,escalate,2024-11-28 09:47:33,1,Customer verification completed. Amount $93379.98 - escalate,False
ALERT_81C9C0CB6F,TX_F24D0F6BE760,CUST_4AB3EAFF,"high_risk_merchant, high_risk_customer",2025-08-11 21:15:17,Jessica Martinez,escalate,2025-08-14 17:15:17,68,Customer verification completed. Amount $4431.07 - escalate,False
ALERT_299816BB93,TX_A81B5566E43D,CUST_BBE4604F,general_risk_alert,2025-03-05 00:57:57,Michael Rodriguez,escalate,2025-03-07 04:57:57,52,Risk score 0.621 reviewed. escalate,False
ALERT_0FB37C7F34,TX_84985087AF01,CUST_C51687BD,"high_risk_merchant, high_risk_customer",2023-06-21 15:11:13,Robert Johnson,approve,2023-06-24 04:11:13,61,"Location check performed: San Diego, CA. approve",True
ALERT_70391D0857,TX_82057E70A1EE,CUST_00F34057,high_risk_merchant,2023-01-26 01:30:33,Maria Garcia,escalate,2023-01-26 15:30:33,14,"Location check performed: Chicago, IL. escalate",False
ALERT_32834B05CE,TX_637A466ABB4D,CUST_0D5ED6F5,high_risk_customer,2024-02-03 05:46:55,Emily Thompson,approve_with_monitoring,2024-02-04 08:46:55,27,"Location check performed: Indianapolis, IN. approve with monitoring",False
ALERT_AA4F3F9B24,TX_7A5FE12F7D54,CUST_7C567880,"large_transaction, high_risk_customer",2024-06-12 12:27:48,William Taylor,approve,2024-06-14 00:27:48,36,"Location check performed: Fort Worth, TX. approve",False
ALERT_C2BAAC2014,TX_A7CE5A0F6B77,CUST_361FDFC2,"large_transaction, high_risk_merchant",2024-02-12 03:47:30,Michael Rodriguez,approve_with_monitoring,2024-02-12 20:47:30,17,Reviewed transaction for Cryptocurrency - approve with monitoring,False
ALERT_382D4D6E83,TX_1B022B82EB5B,CUST_A1EC032A,large_transaction,2023-09-25 04:47:32,Sarah Chen,approve,2023-09-26 08:47:32,28,Reviewed transaction for Healthcare - approve,False
ALERT_079C1ED12B,TX_C719A33B9CA1,CUST_3C2ED301,"large_transaction, high_risk_customer",2022-02-22 08:45:57,Lisa Anderson,approve_with_monitoring,2022-02-23 22:45:57,38,Customer verification completed. Amount $76953.30 - approve with monitoring,False
ALERT_F8A6A5BD1A,TX_A278DC164F61,CUST_B4FBF75E,"critical_high_risk, large_transaction",2025-02-13 05:24:19,James Wilson,deny,2025-02-13 12:24:19,7,Customer verification completed. Amount $96800.89 - deny,False
ALERT_0AF47452A7,TX_4FAE90099CC5,CUST_AB0FDD70,high_risk_merchant,2023-08-28 03:01:16,Jessica Martinez,approve_with_monitoring,2023-08-29 10:01:16,31,Risk score 0.635 reviewed. approve with monitoring,False
ALERT_DA3B395543,TX_62D4C2D0B645,CUST_0054135E,high_risk_customer,2022-07-30 05:44:05,David Kim,escalate,2022-08-02 04:44:05,71,"Location check performed: San Jose, CA. escalate",False
ALERT_A4DAB351F4,TX_05D7F28AD646,CUST_9EB2BC8D,large_transaction,2025-10-28 04:24:13,Jessica Martinez,approve_with_monitoring,2025-10-28 23:24:13,19,Risk score 0.639 reviewed. approve with monitoring,False
ALERT_5CEAF6A752,TX_62EACB39EDE0,CUST_40ADFDA7,"critical_high_risk, large_transaction",2025-06-29 01:16:20,Lisa Anderson,approve_with_monitoring,2025-06-29 01:16:20,0,Risk score 0.885 reviewed. approve with monitoring,False
ALERT_743D530AF9,TX_1893A5003247,CUST_246B4FFE,"large_transaction, high_risk_customer",2022-05-12 09:54:47,Michael Rodriguez,escalate,2022-05-14 12:54:47,51,Risk score 0.748 reviewed. escalate,False
ALERT_74AD9BA20F,TX_7E620D683AF6,CUST_7C567880,high_risk_customer,2023-02-17 19:12:25,Sarah Chen,approve,2023-02-18 16:12:25,21,"Location check performed: San Antonio, TX. approve",False
ALERT_275E0F3A91,TX_EA5D5A159DF6,CUST_2F4A5607,"critical_high_risk, large_transaction",2023-01-06 05:06:31,Sarah Chen,approve_with_monitoring,2023-01-06 08:06:31,3,Risk score 0.801 reviewed. approve with monitoring,False
ALERT_ACF593612F,TX_7E19349B8138,CUST_0ED28E48,"critical_high_risk, large_transaction",2022-08-17 04:02:58,Michael Rodriguez,approve_with_monitoring,2022-08-17 13:02:58,9,"Location check performed: San Antonio, TX. approve with monitoring",False
ALERT_2575C9898D,TX_9EB7BF33A07E,CUST_44A1CE03,"critical_high_risk, large_transaction",2023-09-16 15:13:09,Robert Johnson,escalate,2023-09-16 22:13:09,7,"Location check performed: Los Angeles, CA. escalate",False
ALERT_A31B668298,TX_C44F49FDC0B9,CUST_361FDFC2,high_risk_merchant,2025-01-05 00:07:04,William Taylor,approve,2025-01-06 11:07:04,35,Customer verification completed. Amount $2526.77 - approve,False
